text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,2,IBcCBmvjHZ7b80wvtzPGJurOcrw,ꞽ,ꞽ,𓇋𓀁,𓇋𓀁,"['𓇋', '𓀁']",20030,ꞽ,INTJ,,oh!; [Interjektion],,,0.0,"['𓇋', '𓀁']","['complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,3,IBcCBuLrx5GIEE0cuNYBeQvpKMQ,wbn,wbn,𓏲𓃀𓈖𓐰𓇳𓅆,𓏲𓃀𓈖𓇳𓅆,"['𓏲', '𓃀', '𓈖', '𓇳', '𓅆']",45150,wbn.ꞽ,TITLE,,der Leuchtende (Sonnengott),,,0.0,"['𓏲', '𓃀', '𓈖', '𓇳', '𓅆']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,4,IBcCBqW4Xq0JEkoPjWe930Cw6WA,sḫnn,sḫnn,𓋴𓐍𓐰𓈖𓐰𓈖𓅯𓐰𓂻,𓋴𓐍𓈖𓈖𓅯𓂻,"['𓋴', '𓐍', '𓈖', '𓈖', '𓅯', '𓂻']",878579,sḫnn,TITLE,,Niederstoßender,,,0.0,"['𓋴', '𓐍', '𓈖', '𓈖', '𓅯', '𓂻']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,5,IBcCBnwWYCEor04UgeBUvjQRN2U,ꜥḥꜣ-rʾ,ꜥḥꜣ-rʾ,𓂚𓄿𓀜𓂋𓏤𓅆,𓂚𓄿𓀜𓂋𓏤𓅆,"['𓂚', '𓄿', '𓀜', '𓂋', '𓏤', '𓅆']",878582,ꜥḥꜣ-rʾ,TITLE,,der mit streitbarem Ausruf,,,0.0,"['𓂚', '𓄿', '𓀜', '𓂋', '𓏤', '𓅆']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,6,IBcCBg72IQROPEfSsFI4TWRIEyY,ꞽtn,ꞽtn,𓇋𓏏𓐰𓈖𓇳𓅆,𓇋𓏏𓈖𓇳𓅆,"['𓇋', '𓏏', '𓈖', '𓇳', '𓅆']",33080,ꞽtn,NOUN,,Sonnenscheibe; Mondscheibe,,,0.0,"['𓇋', '𓏏', '𓈖', '𓇳', '𓅆']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,7,IBcCBmtl5dzvEkponAPPU8hQOhw,zꜣꜣ,zꜣꜣ,𓀸𓄿𓄿𓀜,𓀸𓄿𓄿𓀜,"['𓀸', '𓄿', '𓄿', '𓀜']",126290,zꜣu̯,VERB,,bewachen; schützen; sich hüten,,,0.0,"['𓀸', '𓄿', '𓄿', '𓀜']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,8,IBcCBl5wrDyZrEz9le1bploxcps,tw,tw,𓏏𓏲𓏏𓏲,𓏏𓏲𓏏𓏲,"['𓏏', '𓏲', '𓏏', '𓏲']",851182,tw,PRON,,du; dich [Enkl. Pron. sg.2.m.]; du; dich [Enkl. Pron. sg.2.f.],,,0.0,"['𓏏', '𓏲', '𓏏', '𓏲']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,10,IBcCBqViTWYdoEBhi9p2kvo2dN4,r,r,𓂋,𓂋,['𓂋'],91900,r,PREP,,[Präposition],,,0.0,['𓂋'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",78,11,IBcCBk6wM7eyE0dCnjnHmlVWL6c,nb-wp.t,nb-wp.t,𓎟𓄋𓐰𓏏𓐱𓏤𓅆,𓎟𓄋𓏏𓏤𓅆,"['𓎟', '𓄋', '𓏏', '𓏤', '𓅆']",875735,nb-wp.t,TITLE,,Herr des Scheitels,,,0.0,"['𓎟', '𓄋', '𓏏', '𓏤', '𓅆']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,1,IBcCBrHj6bBwK0FYs8Q1FmN7Jaw,ḏd-mdw,ḏd-mdw,𓆓𓐰𓂧𓌃𓏤𓐰𓏥,𓆓𓂧𓌃𓏤𓏥,"['𓆓', '𓂧', '𓌃', '𓏤', '𓏥']",186050,ḏd-mdw,VERB,,Worte sprechen; [Rezitationsvermerk],,,0.0,"['𓆓', '𓂧', '𓌃', '𓏤', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,2,IBcCBurmqr7zLEvajIqee8t8Mz4,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,3,IBcCBiFRe0HPAkeZs7WGV8hxhlM,mnš.t,mnš.t,𓏠𓐰𓈖𓈙𓐰𓏏𓈒𓐰𓏥,𓏠𓈖𓈙𓏏𓈒𓏥,"['𓏠', '𓈖', '𓈙', '𓏏', '𓈒', '𓏥']",71380,mnš.t,NOUN,,[ein mineralischer Stoff (roter Ocker ?)],,,0.0,"['𓏠', '𓈖', '𓈙', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,4,IBcCBpgTgIJ5W0sOnebRZFhKLOg,ḏꜣr.t,ḏꜣr.t,𓍑𓄿𓂋𓐰𓏏<g>M33B</g>𓏥,𓍑𓄿𓂋𓏏<g>M33B</g>𓏥,"['𓍑', '𓄿', '𓂋', '𓏏', '<', 'g', '>', 'M', '3', '3', 'B', '<', '/', 'g', '>', '𓏥']",182260,ḏꜣr.t,NOUN,,Johannisbrotfrucht,,,0.0,"['𓍑', '𓄿', '𓂋', '𓏏', 'M33B', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,5,IBcCBlQX1TcqUEpMoe74Qf67KBw,šs,šs,𓍱𓐰𓊃𓊌𓐰𓏥,𓍱𓊃𓊌𓏥,"['𓍱', '𓊃', '𓊌', '𓏥']",156950,šs,NOUN,,Alabaster; Alabastergefäß,,,0.0,"['𓍱', '𓊃', '𓊌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,6,IBcCBjKI7TNxwUpGj72a5t50fWw,ꞽri̯.t-p.t,ꞽri̯.t-p.t,𓁹𓐰𓏏𓊪𓐰𓏏𓇯𓈒𓐰𓏥,𓁹𓏏𓊪𓏏𓇯𓈒𓏥,"['𓁹', '𓏏', '𓊪', '𓏏', '𓇯', '𓈒', '𓏥']",28340,ꞽr.t-p.t,NOUN,,[offizinell Verwendetes],,,0.0,"['𓁹', '𓏏', '𓊪', '𓏏', '𓇯', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",79,8,IBcCBjQRHO1QpEGQlC6cweYP85o,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",80,1,IBcCBmBzQZQEIE0uptACcwvAots,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",80,2,IBcCBpEN4srw4UDeg75qqNaFyQE,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",80,3,IBcCBmYC0QM6k0WEj7Wr6AEfLsk,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",30750,ꞽḫ.t,NOUN,,Sache; Besitz; Speisen; Opfer; Reliquie,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",80,4,IBcCBqalLsUOY0E7sY5ZDLeIaXg,wꜥ.t,wꜥ.t,𓌡𓐰𓂝𓐱𓏏𓏤,𓌡𓂝𓏏𓏤,"['𓌡', '𓂝', '𓏏', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏏', '𓏤']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",81,1,IBcCBpbdN23MGEbBtmpkvkiBJDE,ḏi̯,ḏi̯,𓂞,𓂞,['𓂞'],96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,['𓂞'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",81,2,IBcCBiUFr4y7ukScqrZ4v2atstM,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",81,3,IBcCBvx0G1BnVUbmsRMLY0WqmKc,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,2,IBcCBn6QvLMB7EqQpd9iW8E6fvU,k.t,k.t,𓎡𓐰𓏏,𓎡𓏏,"['𓎡', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎡', '𓏏']","['complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,3,IBcCBvY48R4nO0jvnRyLgNnvWNE,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,4,IBcCBkZAeJbzMUwHqrQWk33BMZQ,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,5,IBcCBhvvDSajdUyViHMIptTac1Q,nssq,nssq,𓈖𓋴𓋴𓈎𓐰𓌪,𓈖𓋴𓋴𓈎𓌪,"['𓈖', '𓋴', '𓋴', '𓈎', '𓌪']",88360,nssq,NOUN,,Haarausfall,,,0.0,"['𓈖', '𓋴', '𓋴', '𓈎', '𓌪']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,7,IBcCBtYgjQW4JEwWmryCloNUdAc,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",82,8,IBcCBgD6R0Bn5EKIsVGVnLKQkGY,dp,dp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,1,IBcCBkpSwROgg0E1oClc1YvZa1o,d(ꜣ)b,dꜣb,𓂧𓐰𓃀𓍼𓐰𓈒𓐱𓏥,𓂧𓃀𓍼𓈒𓏥,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']",177710,dꜣb,NOUN,,Feige; Feigenbaum,,,0.0,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,2,IBcCBvW0U2YQBkG8llUEnPPGGio,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,3,IBcCBiEM1SigVEs3ihJZEsHuymw,ꞽšd,ꞽšd,𓇋𓄞𓐰𓂧𓇭𓈒𓐰𓏥,𓇋𓄞𓂧𓇭𓈒𓏥,"['𓇋', '𓄞', '𓂧', '𓇭', '𓈒', '𓏥']",32150,ꞽšd,NOUN,,[Frucht vom Isched-Baum],,,0.0,"['𓇋', '𓄞', '𓂧', '𓇭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,4,IBcCBlAqZLTWREhll5Qfq4yPT7s,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,5,IBcCBubYSqGAsEWTijw3C5n4vNw,wꜣm,wꜣm,𓍯𓄿𓅓𓆰𓐰𓏥,𓍯𓄿𓅓𓆰𓏥,"['𓍯', '𓄿', '𓅓', '𓆰', '𓏥']",42870,wꜣm,NOUN,,[Pflanze]; [Frucht (essbar)],,,0.0,"['𓍯', '𓄿', '𓅓', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,6,IBcCBkiWs1XXJUR8k6WGGLRUvWU,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,7,IBcCBoJBpZcDnEjQiX8OtkFVS2A,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,8,IBcCBomCWfqDQ0zrqfwUOtSRh88,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,10,IBcCBhTgoammk0casNLhfsU6J9g,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,11,IBcCBl0x7p1XEEDHick5MZPn1p0,rʾ-64,rʾ-64,𓂋𓐰𓎐𓐰𓎐𓏻𓐰𓏻,𓂋𓎐𓎐𓏻𓏻,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,12,IBcCBleqBteYp0u4qEv5h4VZQq8,mrḥ.t,mrḥ.t,𓌻𓐰𓂋𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,13,IBcCBkPLAZkt10CnnYOHTb7WD28,⸮ꜣpd?,ꜣpd,𓅬,𓅬,['𓅬'],107,ꜣpd,NOUN,,Vogel (allg.); Geflügel (koll.),,,0.0,['𓅬'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,14,IBcCBregZVvXh0VwuFQ70tlOMVY,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,15,IBcCBrVonLgLyEwohn7fS37xqp4,ḥ(n)q.t,ḥnq.t,𓎛𓈎𓐰𓏏𓏌𓐰𓏥,𓎛𓈎𓏏𓏌𓏥,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']",110300,ḥnq.t,NOUN,,Bier,,,0.0,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,16,IBcCBr732gau4k15un4srZCvt6k,nḏm.t,nḏm.t,𓇛𓅓𓏏𓐰𓏛,𓇛𓅓𓏏𓏛,"['𓇛', '𓅓', '𓏏', '𓏛']",91410,nḏm,ADJ,,süß; angenehm,,,0.0,"['𓇛', '𓅓', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",83,17,IBcCBtEJdmAtP013gD5vjZCjSio,1/16,1/16,𓂄,𓂄,['𓂄'],600015,1/16,NUM,,1/16 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂄'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",84,1,IBcCBrIAhSkRw0ETiS1ehYAa8qU,psi̯,psi̯,𓊮,𓊮,['𓊮'],62180,psi̯,VERB,,kochen; backen; erhitzen,,,0.0,['𓊮'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",85,1,IBcCBndWoWlLQEv2pWs1CfdMu7w,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",86,1,IBcCBtWJsqAVl02xpqPbjHcfQE0,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",86,2,IBcCBlLi5GiTV0izvWUWPdfobNY,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",86,3,IBcCBi39KyzK1kQIgx1Yrz6VWJY,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",86,4,IBcCBmJNEDAk9UIMjkQrhCpGuWo,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",87,3,IBcCBoBgSCMx7k8QitqWDuZ9HA4,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7GYITRCORFDG5LSMIKTYILCDJY,"Medizinische Texte || pEbers || 91,2-93,5 = Eb 764-782: Heilmittel gegen Leiden an Ohren, Haaren und Haut",87,4,IBcCBlU3Bp0xBE7FkVYvbzivsXA,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
