id,label,strata
b01_h023_24_strata_a,PE2,P
b01_h023_24_strata_b,PE2,P
b01_h023_24_strata_c,PE2,P
b01_h023_24_strata_d,PE2,P
b01_h024_01_strata_a,D,p
b01_h024_01_strata_b,D,p
b01_h024_01_strata_c,D,p
b01_h024_01_strata_d,D,p
b01_h024_02_strata_a,D,p
b01_h024_02_strata_b,DR,p
b01_h024_02_strata_c,D,p
b01_h024_02_strata_d,DR,p
b01_h024_03_strata_a,M,S
b01_h024_03_strata_b,MR,S
b01_h024_03_strata_c,M,S
b01_h024_04_strata_a,M,S
b01_h024_04_strata_b,M,S
b01_h024_04_strata_c,M,S
b01_h024_05_strata_a,M,S
b01_h024_05_strata_b,M,S
b01_h024_05_strata_c,M,S
b01_h024_06_strata_a,P,P
b01_h024_06_strata_b,P,P
b01_h024_06_strata_c,P,P
b01_h024_06_strata_d,P,P
b01_h024_07_strata_a,P,P
b01_h024_07_strata_b,P,P
b01_h024_07_strata_c,P,P
b01_h024_07_strata_d,P,P
b01_h024_08_strata_a,P,P
b01_h024_08_strata_b,P,P
b01_h024_08_strata_c,P,P
b01_h024_08_strata_d,P,P
b01_h024_09_strata_a,P,P
b01_h024_09_strata_b,P,P
b01_h024_09_strata_c,P,P
b01_h024_09_strata_d,P,P
b01_h024_10_strata_a,P,P
b01_h024_10_strata_b,P,P
b01_h024_10_strata_c,P,P
b01_h024_10_strata_d,P,P
b01_h024_11_strata_a,P,P
b01_h024_11_strata_b,P,P
b01_h024_11_strata_c,P,P
b01_h024_11_strata_d,P,P
b01_h024_12_strata_a,P,P
b01_h024_12_strata_b,P,P
b01_h024_12_strata_c,P,P
b01_h024_12_strata_d,P,P
b01_h024_13_strata_a,P,P
b01_h024_13_strata_b,P,P
b01_h024_13_strata_c,P,P
b01_h024_13_strata_d,P,P
b01_h024_14_strata_a,P,P
b01_h024_14_strata_b,P,P
b01_h024_14_strata_c,P,P
b01_h024_14_strata_d,P,P
b01_h024_15_strata_a,P,P
b01_h024_15_strata_b,P,P
b01_h024_15_strata_c,P,P
b01_h024_15_strata_d,P,P
b01_h025_01_strata_a,M,S
b01_h025_01_strata_b,M,S
b01_h025_01_strata_c,M,S
b01_h025_02_strata_a,M,S
b01_h025_02_strata_b,M,S
b01_h025_02_strata_c,M,S
b01_h025_03_strata_a,M,S
b01_h025_03_strata_b,M,S
b01_h025_03_strata_c,M,S
b01_h025_04_strata_a,M,S
b01_h025_04_strata_b,M,S
b01_h025_04_strata_c,M,S
b01_h025_05_strata_a,M,S
b01_h025_05_strata_b,M,S
b01_h025_05_strata_c,M,S
b01_h025_06_strata_a,M,S
b01_h025_06_strata_b,M,S
b01_h025_06_strata_c,M,S
b01_h025_07_strata_a,M,S
b01_h025_07_strata_b,M,S
b01_h025_07_strata_c,M,S
b01_h025_08_strata_a,M,S
b01_h025_08_strata_b,M,S
b01_h025_08_strata_c,M,S
b01_h025_09_strata_a,M,S
b01_h025_09_strata_b,M,S
b01_h025_09_strata_c,M,S
b01_h025_10_strata_a,M,S
b01_h025_10_strata_b,M,S
b01_h025_10_strata_c,M,S
b01_h025_11_strata_a,M,S
b01_h025_11_strata_b,M,S
b01_h025_11_strata_c,M,S
b01_h025_12_strata_a,M,S
b01_h025_12_strata_b,M,S
b01_h025_12_strata_c,M,S
b01_h025_13_strata_a,M,S
b01_h025_13_strata_b,M,S
b01_h025_13_strata_c,M,S
b01_h025_14_strata_a,M,S
b01_h025_14_strata_b,M,S
b01_h025_14_strata_c,M,S
b01_h025_15_strata_a,M,S
b01_h025_15_strata_b,M,S
b01_h025_15_strata_c,M,S
b01_h025_16_strata_a,M,S
b01_h025_16_strata_b,M,S
b01_h025_16_strata_c,M,S
b01_h025_17_strata_a,M,S
b01_h025_17_strata_b,M,S
b01_h025_17_strata_c,M,S
b01_h025_18_strata_a,M,S
b01_h025_18_strata_b,M,S
b01_h025_18_strata_c,M,S
b01_h025_19_strata_a,M,S
b01_h025_19_strata_b,M,S
b01_h025_19_strata_c,M,S
b01_h025_20_strata_a,M,S
b01_h025_20_strata_b,M,S
b01_h025_20_strata_c,M,S
b01_h025_21_strata_a,M,S
b01_h025_21_strata_b,M,S
b01_h025_21_strata_c,M,S
b01_h026_01_strata_a,M,S
b01_h026_01_strata_b,M,S
b01_h026_01_strata_c,MR,S
b01_h026_02_strata_a,M,S
b01_h026_02_strata_b,M,S
b01_h026_02_strata_c,M,S
b01_h026_03_strata_a,M,S
b01_h026_03_strata_b,M,S
b01_h026_03_strata_c,M,S
b01_h026_04_strata_a,M,S
b01_h026_04_strata_b,M,S
b01_h026_04_strata_c,M,S
b01_h026_05_strata_a,M,S
b01_h026_05_strata_b,M,S
b01_h026_05_strata_c,M,S
b01_h026_06_strata_a,M,S
b01_h026_06_strata_b,M,S
b01_h026_06_strata_c,M,S
b01_h026_07_strata_a,M,S
b01_h026_07_strata_b,M,S
b01_h026_07_strata_c,M,S
b01_h026_08_strata_a,M,S
b01_h026_08_strata_b,M,S
b01_h026_08_strata_c,M,S
b01_h026_09_strata_a,M,S
b01_h026_09_strata_b,M,S
b01_h026_09_strata_c,M,S
b01_h026_10_strata_a,M,S
b01_h026_10_strata_b,M,S
b01_h026_10_strata_c,M,S
b01_h027_01_strata_a,MT,S
b01_h027_01_strata_b,MT,S
b01_h027_01_strata_c,MT,S
b01_h027_02_strata_a,MT,S
b01_h027_02_strata_b,MT,S
b01_h027_02_strata_c,MT,S
b01_h027_03_strata_a,MT,S
b01_h027_03_strata_b,MT,S
b01_h027_03_strata_c,MT,S
b01_h027_04_strata_a,MT,S
b01_h027_04_strata_b,MT,S
b01_h027_04_strata_c,MT,S
b01_h027_05_strata_a,MT,S
b01_h027_05_strata_b,MT,S
b01_h027_05_strata_c,MT,S
b01_h027_06_strata_a,MT,S
b01_h027_06_strata_b,MT,S
b01_h027_06_strata_c,MT,S
b01_h027_07_strata_a,M,S
b01_h027_07_strata_b,M,S
b01_h027_07_strata_c,M,S
b01_h027_08_strata_a,M,S
b01_h027_08_strata_b,M,S
b01_h027_08_strata_c,M,S
b01_h027_09_strata_a,M,S
b01_h027_09_strata_b,M,S
b01_h027_09_strata_c,M,S
b01_h027_10_strata_a,MT,S
b01_h027_10_strata_b,MT,S
b01_h027_10_strata_c,MT,S
b01_h027_11_strata_a,MT,S
b01_h027_11_strata_b,MT,S
b01_h027_11_strata_c,MT,S
b01_h027_12_strata_a,MT,S
b01_h027_12_strata_b,MT,S
b01_h027_12_strata_c,MT,S
b01_h027_13_strata_a,M,C
b01_h027_13_strata_b,M,C
b01_h027_13_strata_c,M,C
b01_h027_13_strata_d,M,C
b01_h028_01_strata_a,D,C
b01_h028_01_strata_b,D,C
b01_h028_01_strata_c,D,C
b01_h028_01_strata_d,D,C
b01_h028_02_strata_a,D,C
b01_h028_02_strata_b,D,C
b01_h028_02_strata_c,DR,C
b01_h028_02_strata_d,DR,C
b01_h028_03_strata_a,D,C
b01_h028_03_strata_b,D,C
b01_h028_03_strata_c,DR,C
b01_h028_03_strata_d,DR,C
b01_h028_04_strata_a,D,C
b01_h028_04_strata_b,D,C
b01_h028_04_strata_c,DR,C
b01_h028_04_strata_d,DR,C
b01_h028_05_strata_a,D,C
b01_h028_05_strata_b,D,C
b01_h028_05_strata_c,D,C
b01_h028_05_strata_d,D,C
b01_h028_06_strata_a,D,C
b01_h028_06_strata_b,D,C
b01_h028_06_strata_c,D,C
b01_h028_06_strata_d,D,C
b01_h028_07_strata_a,M,C
b01_h028_07_strata_b,M,C
b01_h028_07_strata_c,MS,C
b01_h028_08_strata_a,M,C
b01_h028_08_strata_b,M,C
b01_h028_08_strata_c,M,C
b01_h028_09_strata_a,M,C
b01_h028_09_strata_b,M,C
b01_h028_09_strata_c,M,C
b01_h029_01_strata_a,M,C
b01_h029_01_strata_b,M,C
b01_h029_01_strata_c,M,C
b01_h029_01_strata_d,M,C
b01_h029_01_strata_e,M,C
b01_h029_02_strata_a,M,C
b01_h029_02_strata_b,M,C
b01_h029_02_strata_c,MR,C
b01_h029_02_strata_d,MR,C
b01_h029_02_strata_e,MR,C
b01_h029_03_strata_a,M,C
b01_h029_03_strata_b,M,C
b01_h029_03_strata_c,MR,C
b01_h029_03_strata_d,MR,C
b01_h029_03_strata_e,MR,C
b01_h029_04_strata_a,M,C
b01_h029_04_strata_b,M,C
b01_h029_04_strata_c,MR,C
b01_h029_04_strata_d,MR,C
b01_h029_04_strata_e,MR,C
b01_h029_05_strata_a,M,C
b01_h029_05_strata_b,M,C
b01_h029_05_strata_c,MR,C
b01_h029_05_strata_d,MR,C
b01_h029_05_strata_e,MR,C
b01_h029_06_strata_a,M,C
b01_h029_06_strata_b,M,C
b01_h029_06_strata_c,MR,C
b01_h029_06_strata_d,MR,C
b01_h029_06_strata_e,MR,C
b01_h029_07_strata_a,M,C
b01_h029_07_strata_b,M,C
b01_h029_07_strata_c,MR,C
b01_h029_07_strata_d,MR,C
b01_h029_07_strata_e,MR,C
b01_h030_01_strata_a,M,S
b01_h030_01_strata_b,M,S
b01_h030_01_strata_c,M,S
b01_h030_02_strata_a,M,S
b01_h030_02_strata_b,M,S
b01_h030_02_strata_c,M,S
b01_h030_03_strata_a,M,S
b01_h030_03_strata_b,M,S
b01_h030_03_strata_c,M,S
b01_h030_04_strata_a,M,S
b01_h030_04_strata_b,M,S
b01_h030_04_strata_c,M,S
b01_h030_05_strata_a,M,S
b01_h030_05_strata_b,M,S
b01_h030_05_strata_c,M,S
b01_h030_06_strata_a,M,S
b01_h030_06_strata_b,M,S
b01_h030_06_strata_c,M,S
b01_h030_07_strata_a,M,S
b01_h030_07_strata_b,M,S
b01_h030_07_strata_c,M,S
b01_h030_08_strata_a,M,S
b01_h030_08_strata_b,M,S
b01_h030_08_strata_c,M,S
b01_h030_09_strata_a,M,S
b01_h030_09_strata_b,M,S
b01_h030_09_strata_c,M,S
b01_h030_10_strata_a,MT,S
b01_h030_10_strata_b,MT,S
b01_h030_10_strata_c,MT,S
b01_h030_11_strata_a,M,S
b01_h030_11_strata_b,M,S
b01_h030_11_strata_c,M,S
b01_h030_12_strata_a,M,S
b01_h030_12_strata_b,M,S
b01_h030_12_strata_c,M,S
b01_h030_13_strata_a,MT,S
b01_h030_13_strata_b,MT,S
b01_h030_13_strata_c,MT,S
b01_h030_14_strata_a,MT,S
b01_h030_14_strata_b,MT,S
b01_h030_14_strata_c,MT,S
b01_h030_15_strata_a,MT,S
b01_h030_15_strata_b,MT,S
b01_h030_15_strata_c,MT,S
b01_h030_16_strata_a,M,C
b01_h030_16_strata_b,M,C
b01_h030_16_strata_c,M,C
b01_h030_16_strata_d,M,C
b01_h030_17_strata_a,M,S
b01_h030_17_strata_b,M,S
b01_h030_17_strata_c,M,S
b01_h030_18_strata_a,M,S
b01_h030_18_strata_b,M,S
b01_h030_18_strata_c,M,S
b01_h030_19_strata_a,M,S
b01_h030_19_strata_b,M,S
b01_h030_19_strata_c,M,S
b01_h030_20_strata_a,M,S
b01_h030_20_strata_b,M,S
b01_h030_20_strata_c,M,S
b01_h030_21_strata_a,M,S
b01_h030_21_strata_b,M,S
b01_h030_21_strata_c,M,S
b01_h030_22_strata_a,M,S
b01_h030_22_strata_b,M,S
b01_h030_22_strata_c,M,C
b01_h031_01_strata_a,M,C
b01_h031_01_strata_b,M,C
b01_h031_01_strata_c,M,C
b01_h031_01_strata_d,M,C
b01_h031_02_strata_a,M,C
b01_h031_02_strata_b,M,C
b01_h031_02_strata_c,M,C
b01_h031_02_strata_d,M,C
b01_h031_03_strata_a,M,C
b01_h031_03_strata_b,M,C
b01_h031_03_strata_c,M,C
b01_h031_03_strata_d,M,C
b01_h031_04_strata_a,M,C
b01_h031_04_strata_b,M,C
b01_h031_04_strata_c,M,C
b01_h031_04_strata_d,M,C
b01_h031_05_strata_a,M,C
b01_h031_05_strata_b,M,C
b01_h031_05_strata_c,M,C
b01_h031_05_strata_d,M,C
b01_h031_06_strata_a,M,C
b01_h031_06_strata_b,M,C
b01_h031_06_strata_c,M,C
b01_h031_06_strata_d,M,C
b01_h031_07_strata_a,M,C
b01_h031_07_strata_b,M,C
b01_h031_07_strata_c,M,C
b01_h031_07_strata_d,M,C
b01_h031_08_strata_a,M,C
b01_h031_08_strata_b,M,C
b01_h031_08_strata_c,M,C
b01_h031_08_strata_d,M,C
b01_h031_09_strata_a,M,C
b01_h031_09_strata_b,M,C
b01_h031_09_strata_c,M,C
b01_h031_09_strata_d,M,C
b01_h031_10_strata_a,M,C
b01_h031_10_strata_b,M,C
b01_h031_10_strata_c,M,C
b01_h031_10_strata_d,M,C
b01_h031_11_strata_a,M,C
b01_h031_11_strata_b,M,C
b01_h031_11_strata_c,M,C
b01_h031_11_strata_d,M,C
b01_h031_12_strata_a,M,C
b01_h031_12_strata_b,M,C
b01_h031_12_strata_c,M,C
b01_h031_12_strata_d,M,C
b01_h031_13_strata_a,M,C
b01_h031_13_strata_b,M,C
b01_h031_13_strata_c,M,C
b01_h031_13_strata_d,M,C
b01_h031_14_strata_a,M,C
b01_h031_14_strata_b,M,C
b01_h031_14_strata_c,M,C
b01_h031_14_strata_d,M,C
b01_h031_15_strata_a,M,C
b01_h031_15_strata_b,M,C
b01_h031_15_strata_c,M,C
b01_h031_15_strata_d,M,C
b01_h031_16_strata_a,M,C
b01_h031_16_strata_b,M,C
b01_h031_16_strata_c,M,C
b01_h031_16_strata_d,M,C
b01_h031_17_strata_a,M,C
b01_h031_17_strata_b,M,C
b01_h031_17_strata_c,M,C
b01_h031_17_strata_d,M,C
b01_h031_18_strata_a,M,C
b01_h031_18_strata_b,M,C
b01_h031_18_strata_c,M,C
b01_h031_18_strata_d,M,C
b01_h032_01_strata_a,M,C
b01_h032_01_strata_b,M,C
b01_h032_01_strata_c,M,C
b01_h032_01_strata_d,M,C
b01_h032_02_strata_a,M,C
b01_h032_02_strata_b,M,C
b01_h032_02_strata_c,M,C
b01_h032_02_strata_d,M,C
b01_h032_03_strata_a,M,C
b01_h032_03_strata_b,M,C
b01_h032_03_strata_c,M,C
b01_h032_03_strata_d,M,C
b01_h032_04_strata_a,M,C
b01_h032_04_strata_b,M,C
b01_h032_04_strata_c,M,C
b01_h032_04_strata_d,M,C
b01_h032_05_strata_a,M,C
b01_h032_05_strata_b,M,C
b01_h032_05_strata_c,M,C
b01_h032_05_strata_d,M,C
b01_h032_06_strata_a,M,C
b01_h032_06_strata_b,M,C
b01_h032_06_strata_c,M,C
b01_h032_06_strata_d,M,C
b01_h032_07_strata_a,M,C
b01_h032_07_strata_b,M,C
b01_h032_07_strata_c,M,C
b01_h032_07_strata_d,M,C
b01_h032_08_strata_a,M,C
b01_h032_08_strata_b,M,C
b01_h032_08_strata_c,M,C
b01_h032_08_strata_d,M,C
b01_h032_09_strata_a,M,C
b01_h032_09_strata_b,M,C
b01_h032_09_strata_c,M,C
b01_h032_09_strata_d,M,C
b01_h032_10_strata_a,M,C
b01_h032_10_strata_b,M,C
b01_h032_10_strata_c,M,C
b01_h032_10_strata_d,M,C
b01_h032_11_strata_a,M,C
b01_h032_11_strata_b,M,C
b01_h032_11_strata_c,M,C
b01_h032_11_strata_d,M,C
b01_h032_12_strata_a,M,C
b01_h032_12_strata_b,M,C
b01_h032_12_strata_c,M,C
b01_h032_12_strata_d,M,C
b01_h032_13_strata_a,M,C
b01_h032_13_strata_b,M,C
b01_h032_13_strata_c,M,C
b01_h032_13_strata_d,M,C
b01_h032_14_strata_a,M,C
b01_h032_14_strata_b,M,C
b01_h032_14_strata_c,M,C
b01_h032_14_strata_d,M,C
b01_h032_15_strata_a,M,C
b01_h032_15_strata_b,M,C
b01_h032_15_strata_c,M,C
b01_h032_15_strata_d,M,C
b01_h033_01_strata_a,M,n
b01_h033_01_strata_b,M,n
b01_h033_01_strata_c,M,n
b01_h033_01_strata_d,M,n
b01_h033_02_strata_a,M,n
b01_h033_02_strata_b,M,n
b01_h033_02_strata_c,M,n
b01_h033_02_strata_d,M,n
b01_h033_03_strata_a,M,n
b01_h033_03_strata_b,M,n
b01_h033_03_strata_c,M,n
b01_h033_03_strata_d,M,n
b01_h033_04_strata_a,M,n
b01_h033_04_strata_b,M,n
b01_h033_04_strata_c,M,n
b01_h033_04_strata_d,M,n
b01_h033_05_strata_a,M,n
b01_h033_05_strata_b,M,n
b01_h033_05_strata_c,M,n
b01_h033_05_strata_d,M,n
b01_h033_06_strata_a,M,n
b01_h033_06_strata_b,M,n
b01_h033_06_strata_c,M,n
b01_h033_06_strata_d,M,n
b01_h033_07_strata_a,M,n
b01_h033_07_strata_b,M,n
b01_h033_07_strata_c,M,n
b01_h033_07_strata_d,M,n
b01_h033_08_strata_a,M,n
b01_h033_08_strata_b,M,n
b01_h033_08_strata_c,M,n
b01_h033_08_strata_d,M,n
b01_h033_09_strata_a,M,n
b01_h033_09_strata_b,M,n
b01_h033_09_strata_c,M,n
b01_h033_09_strata_d,M,n
b01_h033_10_strata_a,M,n
b01_h033_10_strata_b,M,n
b01_h033_10_strata_c,M,n
b01_h033_10_strata_d,M,n
b01_h033_11_strata_a,M,n
b01_h033_11_strata_b,M,n
b01_h033_11_strata_c,M,n
b01_h033_11_strata_d,M,n
b01_h033_12_strata_a,M,n
b01_h033_12_strata_b,M,n
b01_h033_12_strata_c,M,n
b01_h033_12_strata_d,M,n
b01_h033_13_strata_a,M,n
b01_h033_13_strata_b,M,n
b01_h033_13_strata_c,M,n
b01_h033_13_strata_d,M,n
b01_h033_14_strata_a,M,n
b01_h033_14_strata_b,M,n
b01_h033_14_strata_c,M,n
b01_h033_14_strata_d,M,n
b01_h033_15_strata_a,M,n
b01_h033_15_strata_b,M,n
b01_h033_15_strata_c,M,n
b01_h033_15_strata_d,M,n
b01_h034_01_strata_a,M,C
b01_h034_01_strata_b,M,C
b01_h034_01_strata_c,M,C
b01_h034_01_strata_d,M,C
b01_h034_02_strata_a,M,C
b01_h034_02_strata_b,M,C
b01_h034_02_strata_c,M,C
b01_h034_02_strata_d,M,C
b01_h034_03_strata_a,M,C
b01_h034_03_strata_b,M,C
b01_h034_03_strata_c,M,C
b01_h034_03_strata_d,M,C
b01_h034_04_strata_a,M,C
b01_h034_04_strata_b,M,C
b01_h034_04_strata_c,M,C
b01_h034_04_strata_d,M,C
b01_h034_05_strata_a,M,C
b01_h034_05_strata_b,M,C
b01_h034_05_strata_c,M,C
b01_h034_05_strata_d,M,C
b01_h034_06_strata_a,M,C
b01_h034_06_strata_b,M,C
b01_h034_06_strata_c,M,C
b01_h034_06_strata_d,M,C
b01_h034_07_strata_a,M,C
b01_h034_07_strata_b,M,C
b01_h034_07_strata_c,M,C
b01_h034_07_strata_d,M,C
b01_h034_08_strata_a,M,C
b01_h034_08_strata_b,M,C
b01_h034_08_strata_c,M,C
b01_h034_08_strata_d,M,C
b01_h034_09_strata_a,M,C
b01_h034_09_strata_b,M,C
b01_h034_09_strata_c,M,C
b01_h034_09_strata_d,M,C
b01_h034_10_strata_a,M,C
b01_h034_10_strata_b,M,C
b01_h034_10_strata_c,M,C
b01_h034_10_strata_d,M,C
b01_h034_11_strata_a,M,C
b01_h034_11_strata_b,M,C
b01_h034_11_strata_c,M,C
b01_h034_11_strata_d,M,C
b01_h034_12_strata_a,M,C
b01_h034_12_strata_b,M,C
b01_h034_12_strata_c,M,C
b01_h034_12_strata_d,M,C
b01_h035_01_strata_a,D,C
b01_h035_01_strata_b,D,C
b01_h035_01_strata_c,D,C
b01_h035_01_strata_d,D,C
b01_h035_02_strata_a,D,C
b01_h035_02_strata_b,D,C
b01_h035_02_strata_c,D,C
b01_h035_02_strata_d,D,C
b01_h035_03_strata_a,D,C
b01_h035_03_strata_b,D,C
b01_h035_03_strata_c,D,C
b01_h035_03_strata_d,D,C
b01_h035_04_strata_a,D,C
b01_h035_04_strata_b,D,C
b01_h035_04_strata_c,D,C
b01_h035_04_strata_d,D,C
b01_h035_05_strata_a,D,C
b01_h035_05_strata_b,D,C
b01_h035_05_strata_c,D,C
b01_h035_05_strata_d,D,C
b01_h035_06_strata_a,D,C
b01_h035_06_strata_b,D,C
b01_h035_06_strata_c,D,C
b01_h035_06_strata_d,D,C
b01_h035_07_strata_a,D,C
b01_h035_07_strata_b,D,C
b01_h035_07_strata_c,D,C
b01_h035_07_strata_d,D,C
b01_h035_08_strata_a,D,C
b01_h035_08_strata_b,D,C
b01_h035_08_strata_c,D,C
b01_h035_08_strata_d,D,C
b01_h035_09_strata_a,D,C
b01_h035_09_strata_b,D,C
b01_h035_09_strata_c,D,C
b01_h035_09_strata_d,DH,C
b01_h035_10_strata_a,D,C
b01_h035_10_strata_b,D,C
b01_h035_10_strata_c,D,C
b01_h035_10_strata_d,D,C
b01_h035_11_strata_a,D,C
b01_h035_11_strata_b,D,C
b01_h035_11_strata_c,D,C
b01_h035_11_strata_d,D,C
b01_h036_01_strata_a,M,a
b01_h036_01_strata_b,M,a
b01_h036_01_strata_c,M,a
b01_h036_01_strata_d,M,a
b01_h036_02_strata_a,M,a
b01_h036_02_strata_b,M,a
b01_h036_02_strata_c,M,a
b01_h036_02_strata_d,M,a
b01_h036_03_strata_a,M,a
b01_h036_03_strata_b,MR,a
b01_h036_03_strata_c,M,a
b01_h036_03_strata_d,M,a
b01_h036_04_strata_a,M,a
b01_h036_04_strata_b,M,a
b01_h036_04_strata_c,M,a
b01_h036_04_strata_d,M,a
b01_h036_05_strata_a,M,a
b01_h036_05_strata_b,M,a
b01_h036_05_strata_c,M,a
b01_h036_05_strata_d,M,a
b01_h036_06_strata_a,M,a
b01_h036_06_strata_b,M,a
b01_h036_06_strata_c,M,a
b01_h036_06_strata_d,M,a
b01_h036_07_strata_a,M,a
b01_h036_07_strata_b,M,a
b01_h036_07_strata_c,M,a
b01_h036_07_strata_d,M,a
b01_h036_08_strata_a,M,a
b01_h036_08_strata_b,M,a
b01_h036_08_strata_c,M,a
b01_h036_08_strata_d,M,a
b01_h036_09_strata_a,M,a
b01_h036_09_strata_b,M,a
b01_h036_09_strata_c,M,a
b01_h036_09_strata_d,M,a
b01_h036_10_strata_a,M,a
b01_h036_10_strata_b,M,a
b01_h036_10_strata_c,M,a
b01_h036_10_strata_d,M,a
b01_h036_11_strata_a,M,a
b01_h036_11_strata_b,M,a
b01_h036_11_strata_c,M,a
b01_h036_11_strata_d,M,a
b01_h036_12_strata_a,M,a
b01_h036_12_strata_b,M,a
b01_h036_12_strata_c,M,a
b01_h036_12_strata_d,M,a
b01_h036_13_strata_a,M,a
b01_h036_13_strata_b,M,a
b01_h036_13_strata_c,M,a
b01_h036_13_strata_d,M,a
b01_h036_14_strata_a,M,a
b01_h036_14_strata_b,M,a
b01_h036_14_strata_c,M,a
b01_h036_14_strata_d,M,a
b01_h036_15_strata_a,M,a
b01_h036_15_strata_b,M,a
b01_h036_15_strata_c,M,a
b01_h036_15_strata_d,M,a
b01_h036_16_strata_a,M,a
b01_h036_16_strata_b,M,a
b01_h036_16_strata_c,M,a
b01_h036_16_strata_d,M,a
b01_h036_17_strata_a,M,a
b01_h036_17_strata_b,M,a
b01_h036_17_strata_c,M,a
b01_h036_17_strata_d,M,a
b01_h036_18_strata_a,M,a
b01_h036_18_strata_b,M,a
b01_h036_18_strata_c,M,a
b01_h036_18_strata_d,M,a
b01_h036_19_strata_a,M,a
b01_h036_19_strata_b,M,a
b01_h036_19_strata_c,M,a
b01_h036_19_strata_d,M,a
b01_h036_20_strata_a,M,a
b01_h036_20_strata_b,M,a
b01_h036_20_strata_c,M,a
b01_h036_20_strata_d,MR,a
b01_h037_01_strata_a,MO,S
b01_h037_01_strata_b,MO,S
b01_h037_01_strata_c,MO,S
b01_h037_02_strata_a,MO,S
b01_h037_02_strata_b,MO,S
b01_h037_02_strata_c,MO,S
b01_h037_03_strata_a,MO,S
b01_h037_03_strata_b,MO,S
b01_h037_03_strata_c,MO,S
b01_h037_04_strata_a,MO,S
b01_h037_04_strata_b,MO,S
b01_h037_04_strata_c,MO,S
b01_h037_05_strata_a,MO,S
b01_h037_05_strata_b,MO,S
b01_h037_05_strata_c,MO,S
b01_h037_06_strata_a,MO,S
b01_h037_06_strata_b,MO,S
b01_h037_06_strata_c,MO,S
b01_h037_07_strata_a,MO,S
b01_h037_07_strata_b,MO,S
b01_h037_07_strata_c,MO,S
b01_h037_08_strata_a,MO,S
b01_h037_08_strata_b,MO,S
b01_h037_08_strata_c,MO,S
b01_h037_09_strata_a,MO,S
b01_h037_09_strata_b,MO,S
b01_h037_09_strata_c,MO,S
b01_h037_10_strata_a,MO,S
b01_h037_10_strata_b,MO,S
b01_h037_10_strata_c,MO,S
b01_h037_11_strata_a,MO,S
b01_h037_11_strata_b,MO,S
b01_h037_11_strata_c,MO,S
b01_h037_12_strata_a,MO,S
b01_h037_12_strata_b,MO,S
b01_h037_12_strata_c,MO,S
b01_h037_13_strata_a,MO,S
b01_h037_13_strata_b,MO,S
b01_h037_13_strata_c,MO,S
b01_h037_14_strata_a,MO,S
b01_h037_14_strata_b,MO,S
b01_h037_14_strata_c,MO,S
b01_h037_15_strata_a,MO,S
b01_h037_15_strata_b,MO,S
b01_h037_15_strata_c,MO,S
b01_h038_01_strata_a,MO,S
b01_h038_01_strata_b,MO,S
b01_h038_01_strata_c,MO,S
b01_h038_02_strata_a,MT,S
b01_h038_02_strata_b,MT,S
b01_h038_02_strata_c,MT,S
b01_h038_03_strata_a,MO,S
b01_h038_03_strata_b,MO,S
b01_h038_03_strata_c,MO,S
b01_h038_04_strata_a,MO,S
b01_h038_04_strata_b,MO,S
b01_h038_04_strata_c,MO,S
b01_h038_05_strata_a,MO,S
b01_h038_05_strata_b,MO,S
b01_h038_05_strata_c,MO,S
b01_h038_06_strata_a,MO,S
b01_h038_06_strata_b,MO,S
b01_h038_06_strata_c,MO,S
b01_h038_07_strata_a,MT,S
b01_h038_07_strata_b,MT,S
b01_h038_07_strata_c,MT,S
b01_h038_08_strata_a,MT,S
b01_h038_08_strata_b,MT,S
b01_h038_08_strata_c,MT,S
b01_h038_09_strata_a,MT,S
b01_h038_09_strata_b,MT,S
b01_h038_09_strata_c,MT,S
b01_h038_10_strata_a,MO,S
b01_h038_10_strata_b,MO,S
b01_h038_10_strata_c,MO,S
b01_h038_11_strata_a,MO,S
b01_h038_11_strata_b,MO,S
b01_h038_11_strata_c,MO,S
b01_h038_12_strata_a,MO,S
b01_h038_12_strata_b,MO,S
b01_h038_12_strata_c,MO,S
b01_h038_13_strata_a,MO,S
b01_h038_13_strata_b,MO,S
b01_h038_13_strata_c,MO,S
b01_h038_14_strata_a,MO,S
b01_h038_14_strata_b,MO,S
b01_h038_14_strata_c,MO,S
b01_h038_15_strata_a,MO,S
b01_h038_15_strata_b,MO,S
b01_h038_15_strata_c,MO,S
b01_h039_01_strata_a,M,a
b01_h039_01_strata_b,M,a
b01_h039_01_strata_c,M,a
b01_h039_01_strata_d,M,a
b01_h039_02_strata_a,M,a
b01_h039_02_strata_b,M,a
b01_h039_02_strata_c,M,a
b01_h039_02_strata_d,M,a
b01_h039_03_strata_a,M,a
b01_h039_03_strata_b,M,a
b01_h039_03_strata_c,M,a
b01_h039_03_strata_d,M,a
b01_h039_04_strata_a,M,a
b01_h039_04_strata_b,M,a
b01_h039_04_strata_c,M,a
b01_h039_04_strata_d,M,a
b01_h039_05_strata_a,M,a
b01_h039_05_strata_b,M,a
b01_h039_05_strata_c,M,a
b01_h039_05_strata_d,M,a
b01_h039_06_strata_a,M,a
b01_h039_06_strata_b,M,a
b01_h039_06_strata_c,M,a
b01_h039_06_strata_d,M,a
b01_h039_07_strata_a,M,a
b01_h039_07_strata_b,M,a
b01_h039_07_strata_c,M,a
b01_h039_07_strata_d,M,a
b01_h039_08_strata_a,M,a
b01_h039_08_strata_b,M,a
